Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Pakistan,"Employers, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280000001,0.280000001,0.270000011,0.25999999,0.25999999,0.289999992,0.239999995,0.079999998,0.079999998,0.119999997,0.119999997,0.300000012,0.300000012,0.079999998,0.079999998,0.129999995,0.129999995,0.029999999,0.090000004,0.150000006,0.150000006,0.100000001,0.079999998,0.039999999,0.100000001,0.100000001,0.100000001,0.109999999,0.100000001,,
Pakistan,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,2.83,,,
Pakistan,Gini index,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,33.2,,,,,,28.7,,33.1,,,28.7,,,30.9,31.3,,29.7,,,28.8,29.7,,29.5,,31.3,,,29.6,,,
Pakistan,Out-of-pocket expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.53389359,60.11476517,54.86851883,65.53313446,65.99908447,71.02490234,78.01589966,72.43493652,73.10253906,72.33998871,70.39242554,67.14212036,64.19360352,65.16564941,66.52488708,66.17926025,62.21906662,60.23687744,56.24116135,53.80849075,,
Pakistan,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.955645084,,,3.371071339,,,2.70929718,,,3.038399696,3.755752087,,5.610366344,,4.468702316,,,,,,
Pakistan,"Prevalence of wasting, weight for height (% of children under 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,12.5,17.2,,,,,,,,,14.1,,,,,,,,,,14.9,,10.5,,,,,7.1,,,
Pakistan,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.5,2.5,2.5,1.8,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,1.7,1.7,1.7,1.7,1.5,1.6,,
Pakistan,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12891228,51.22024391,51.31157723,51.40335696,51.4955877,54.71970112,57.93038961,61.12845769,64.31381152,67.48635617,70.64573818,73.79560573,76.93463978,80.06123049,
Pakistan,"Number of surgical procedures (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.034,0.034,0.034,0.035,0.036,0.038,0.039,0.039,0.04,,,,,,,0.061,0.064,0.068,0.073,,,,0.087,,,,,,
Pakistan,Children (0-14) living with HIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,500,500,650,870,1100,1400,1700,2000,2400,2800,3200,4200,4900,
Pakistan,Women's share of population ages 15+ living with HIV (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,12.9,14,16.5,17.6,19.1,19,20.6,21.2,21.3,21,20,14.2,6.1,6.1,6.9,8,9.4,10.9,12.4,13.8,15,15.9,16.8,17.5,18.1,18.7,19.2,19.5,
Pakistan,"Condom use, population ages 15-24, female (% of females ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Women Business and the Law Index Score (scale 1-100),,,,,,,,,,,38.125,38.125,38.125,38.125,38.125,38.125,44.375,44.375,44.375,44.375,44.375,44.375,44.375,44.375,44.375,41.25,41.25,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,44.375,44.375,44.375,46.875,46.875,46.875,46.875,50,52.5,52.5,55.625,55.625
Pakistan,"Tertiary education, academic staff (% female)",,,,,,,,,,,,10.81709957,,,,,14.07921982,,,,,,,,,,16.6944294,17.40987015,,,,,16.78517914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Progression to secondary school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.82525,73.26385,78.71569,74.9681,74.94988,76.71165,74.84759,80.14834,77.04941,81.32559,,86.22358,,87.50431,,,,
Pakistan,"Secondary education, general pupils",,,,,,,,,,,,1428194,1480701,1567876,1658394,1835805,1901344,1976707,2042582,1940296,2064588,2125418,2208216,2383940,2560787,2762684,2871520,3004932,3127668,3317832,3557434,4254998,4933000,,,,5460973,,,,,,5557876,5651294,6318369,6699089,8137002,8814346,8997641,9044667,9273025,9549783,9995422,10420172,10919649,11748355,12272835,12173953,12911242,,,
Pakistan,Lower secondary school starting age (years),,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Pakistan,"Repeaters, primary, male (% of male enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.346,2.38913,5.53807,4.79829,4.51098,4.51783,4.34614,3.51637,2.66267,2.34382,1.63915,2.38131,2.32121,1.90699,,,
Pakistan,"School enrollment, primary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.56638,47.51588,51.92799,54.86775,53.48415,58.72754,59.20603,60.11687,60.55766,58.12014,58.22598,57.63688,60.37147,55.94829,59.97299,59.84739,61.56655,,,
Pakistan,"Primary completion rate, male (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6743927,67.0114212,65.12004852,64.89337921,65.43683624,68.03323364,65.86917877,68.15596008,68.67778778,69.91909027,,70.61134338,,77.41831207,77.82138062,,
Pakistan,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,25.72518921,,,,,,,,,,,,,,,,,42.6993103,,,,,,,49.87363815,54.15121078,52.13682938,55.526371,54.89263916,55.37519073,54.73802185,56.76433945,55.59498978,56.97714996,,,59.13204956,57.01057053,57.99885941,,
Pakistan,Coverage of social safety net programs in richest quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.407153158,,9.097334127,,,,5.263128593,,1.049764285,,,0.839464144,,,
Pakistan,Coverage of social protection and labor programs (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.293629573,,18.76762947,,,,16.79938871,,16.06386976,,,21.86358855,,,
Pakistan,Net primary income (Net income from abroad) (current LCU),-25997936,-25997964,-25000906,-58001092,-66002352,-118998800,-145001040,-238094992,-314285408,-357142496,-447618592,-300893728,-782313472,-831521600,-728640000,-943469952,-1427579904,-1790431471,-1794450396,-2312891832,-2793153473,-2595221374,-3400826686,-5371374241,-5994850536,-7708754654,-10382326761,-11987457665,-14638975539,-17035722484,-20803396076,-26145475900,-31624711800,-39126020700,-48433487200,-54940015100,-65865631300,-85034919600,-1.01E+11,-84361822400,-1.05E+11,-1.26E+11,-1.43E+11,-1.29E+11,-1.27E+11,-1.42E+11,-1.60E+11,-2.17E+11,-2.45E+11,-3.46E+11,-2.75E+11,-2.58E+11,-2.90E+11,-3.55E+11,-4.07E+11,-4.66E+11,-5.58E+11,-5.26E+11,-5.98E+11,-7.66E+11,-8.64E+11,-7.39E+11
Pakistan,GNI growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,6.344129723,7.555431665,4.936071604,4.213954564,4.954290567,7.64172555,1.43393905,3.539918427,5.074791377,4.655964421,0.568747284,2.109860132,4.766670859,4.792214442,3.290491537,2.294197462,6.375902529,7.989505323,6.602257074,5.992101714,4.402775991,1.805071771,2.492313391,2.39703584,3.199846099,3.494089712,4.253063828,4.634549357,4.641291153,5.49942894,4.664351889,6.100811584,2.259428772,-1.416029548,6.587636703
Pakistan,GDP per capita (constant 2015 US$),379.0265179,392.3319958,400.0739369,424.1559872,444.8602925,478.7637306,493.4757992,506.5978978,528.9766117,543.36546,588.989485,575.9731768,565.0732136,588.524987,592.3989903,599.6920118,612.130773,617.2509221,646.529328,649.842336,693.3504854,723.913293,745.8076153,770.017644,782.4705763,814.6839204,832.2086665,858.2304753,895.396532,911.7208899,924.6347426,943.9818228,988.7649432,978.8568828,987.8021393,1008.224761,1027.435266,1008.492387,1005.175231,1013.54331,1029.112585,1039.156104,1039.783868,1074.394079,1129.136851,1175.437453,1216.555531,1246.579612,1239.420494,1246.367912,1238.873484,1245.737437,1262.299215,1290.368627,1322.720641,1356.667831,1402.087871,1434.130336,1491.350684,1497.986832,1449.11718,1507.105449
Pakistan,Gross value added at basic prices (GVA) (current LCU),16826000000,18349000000,19139000000,20489000000,22945000000,26202000000,28969000000,32622000000,35542000000,37985000000,43347000000,46006000000,49784000000,61414000000,81690000000,1.04E+11,1.20E+11,1.36E+11,1.60E+11,1.78E+11,2.10E+11,2.48E+11,2.92E+11,3.28E+11,3.74E+11,4.25E+11,4.66E+11,5.15E+11,6.01E+11,6.83E+11,7.60E+11,9.08E+11,1.08E+12,1.20E+12,1.41E+12,1.67E+12,1.93E+12,2.23E+12,2.48E+12,2.74E+12,3.97E+12,4.33E+12,4.60E+12,5.01E+12,5.79E+12,6.72E+12,7.72E+12,8.74E+12,1.04E+13,1.25E+13,1.42E+13,1.76E+13,1.94E+13,2.15E+13,2.40E+13,2.61E+13,3.05E+13,3.32E+13,3.65E+13,4.11E+13,4.47E+13,5.21E+13
Pakistan,Adjusted net national income per capita (current US$),,,,,,,,,,,149.6678945,162.3183154,138.2490386,91.17360284,124.0101146,152.5063841,173.8958023,190.8166513,220.7733093,237.0266362,275.5772241,317.6729493,335.1248329,301.2078353,315.6465596,303.1732696,299.8465321,302.994039,339.7784288,343.4983522,328.2924617,365.1425448,377.0483315,389.1988397,381.6795035,431.0984361,435.5736784,414.7799874,400.3908746,398.846886,504.413325,476.2348141,465.932077,528.0437649,612.9013187,664.3626818,737.703102,800.9148259,877.3719278,860.2733242,896.7553024,1066.869318,1095.150914,1111.571222,1148.97205,1256.600456,1266.013275,1361.671688,1368.337853,1187.632459,1100.083461,
Pakistan,Adjusted savings: net forest depletion (% of GNI),,,,,,,,,,,0.18132565,0.13513656,0.15463184,0.42253292,0.35680139,0.6580395,0.34281295,1.0331064,0.89305718,0.34055951,0.3480326,0.26420228,0.36477702,0.26864328,0.22071922,0.16646172,0.28600052,0.25183271,0.23690346,0.24341809,0.32635614,0.2752289,0.27087958,0.22988275,0.19403832,0.19788758,0.22318988,0.22169888,0.22429175,0.24834045,0.17351539,0.17773076,0.18549698,0.14971865,0.08680986,0.08159878,0.07962804,0.08233731,0.03023481,0,0,0,0,0,0,0,0,0,0.03739226,0.09481676,0.17840903,
Pakistan,Machinery and transport equipment (% of value added in manufacturing),,,,4.429025866,4.552797233,5.628271587,5.914684156,5.307817026,4.844384303,3.788388254,2.635371168,3.542698336,4.373272639,4.004789782,4.721426229,5.543512559,6.477651247,4.502496322,4.93378967,6.100424412,5.789423651,4.178865189,3.970596747,4.708117267,6.719086648,5.029970321,4.952997436,4.224852596,5.416796864,5.320754841,5.216573019,5.112649361,,,,,5.117795807,,,,,4.56188574,,,,,8.479376426,,,,,,,,,,5.009502292,5.008128546,5.008128546,,,
Pakistan,Financial intermediary services indirectly Measured (FISIM) (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Imports of goods and services (annual % growth),,4.930637836,0.796334027,17.71290514,6.599837277,12.49341952,-7.103777117,13.80902144,6.605467136,-16.38733823,47.99268859,-10.01607316,-31.81337491,-11.22594409,15.62329917,-6.357855877,6.959644251,10.66862664,6.824757348,30.24648415,4.004601485,-20.89206195,-0.473206704,11.10697253,7.232582373,8.916550394,-2.461336572,1.991929004,-3.404947098,8.322199168,-3.499597528,-7.396928132,30.84312491,14.84435798,-10.78933994,3.969776917,13.59345562,-3.785256712,-5.621130038,-5.401425837,-2.250046797,2.156205511,3.046429009,11.21954235,-8.577604968,39.52680709,18.68259828,-4.070268905,5.861903896,-15.9057208,4.346972008,-0.119291427,-3.095571871,1.810099359,0.254337372,-1.607358484,16.02185807,18.98362124,15.73328872,7.611928266,-5.063518733,5.49303158
Pakistan,Gross fixed capital formation (constant 2015 US$),3499635219,5321338534,6112215047,7213326661,7990886856,9689039068,8131206934,8075473481,7694955067,7150194913,8126521529,8032563404,7584227562,7876706098,7679418529,8206176462,9504821850,10180284987,10622455607,10890027297,11796317270,11770423039,13462164253,14180536962,14919872535,16448850306,17238001589,17977830094,17755880128,19062910962,20042196703,20683381679,22759340478,23744298662,23517417958,24530736230,25813845252,24828147240,23911499877,22835789409,23987208981,24569869894,23423634694,24963353619,26802064194,30531605590,35154361074,35996630146,37646886487,35780132172,33159218992,30604118328,31346677242,32156458834,32967414441,38167440421,41018276505,44189265682,48737841792,43345771234,40973313739,43765740530
Pakistan,Gross national expenditure deflator (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,5.257757757,5.453238954,6.019702505,6.611860775,7.046516285,8.117318611,8.923441622,9.750174602,10.97182359,12.24838051,13.26066455,15.01430591,15.61110361,16.74310483,23.62813299,25.09186275,25.9686042,27.07845228,29.34407707,31.8514346,35.38189849,38.14355041,44.22447745,53.10703705,58.74355557,69.99652474,75.28240714,80.67110386,86.28737113,89.60294214,100,103.4718503,107.5570468,116.8493679,127.3840892,142.6374109
Pakistan,Households and NPISHs Final consumption expenditure (current LCU),14684000000,16451000000,16844000000,17402000000,18700000000,21546000000,22442000000,27134000000,29664000000,32261000000,36669000000,39030000000,41336000000,50758000000,71191000000,91037000000,1.03E+11,1.18E+11,1.43E+11,1.62E+11,1.94E+11,2.24E+11,2.64E+11,2.92E+11,3.37E+11,3.85E+11,3.93E+11,4.16E+11,4.87E+11,5.43E+11,6.11E+11,6.97E+11,8.50E+11,9.71E+11,1.12E+12,1.35E+12,1.55E+12,1.82E+12,1.93E+12,2.22E+12,3.20E+12,3.53E+12,3.73E+12,4.00E+12,4.64E+12,5.58E+12,6.38E+12,7.20E+12,8.71E+12,1.05E+13,1.19E+13,1.48E+13,1.65E+13,1.81E+13,2.04E+13,2.19E+13,2.64E+13,2.91E+13,3.23E+13,3.67E+13,3.87E+13,4.70E+13
Pakistan,Gross capital formation (constant 2015 US$),3349363202,5360049668,5898339919,6850681618,7586394513,9220229528,6998505098,7819312661,8838757768,7267407152,8561832554,8575447974,8109853293,8402825324,7996311627,8910238723,9075080708,10165033313,10560120494,11083337220,11980487036,12698451473,15051709302,15420781591,16172539594,17814153722,18592658579,19330315181,19103716830,20531623041,21587779591,22238396644,24548134560,25516765579,25321531968,26290162987,27773500797,26769859020,27585561098,25050198581,26333197045,26999061011,25912604362,27596230666,29633614557,33549045343,38351662295,39347882981,41055822993,39283673838,36716956652,34257351297,35127812596,36103456026,37098466527,42496334979,45586905690,48966380657,53795104913,48578929884,46150367143,49211595601
Pakistan,Exports of goods and services (annual % growth),,2.993079102,3.076538524,38.9665181,-2.522624695,0.555478642,10.71320315,4.841004934,6.72488983,9.059728258,15.83699874,0.888186938,-17.18437484,5.746911083,-17.27392681,11.54682957,14.15251708,-17.58210026,12.75724782,13.30941917,19.50688334,18.24684092,-5.984815186,24.57253416,-3.69210037,-0.360031031,32.80837916,11.98963795,-4.31256943,13.77469376,1.124973794,33.46522988,13.82098064,1.317358069,3.110662868,-3.075315018,1.994558496,-6.535973067,-5.729972089,-2.850317061,16.01600127,12.1779844,9.954176575,28.37924536,-1.526816902,11.72716027,9.890711986,1.50972772,-4.552083006,-3.361178732,15.70766001,2.372197794,-15.00084242,13.58083445,-1.480176254,-6.343528474,-1.603304402,2.471341456,10.04060752,13.17232634,1.515410229,4.815074157
Pakistan,Households and NPISHs final consumption expenditure (% of GDP),82.2448751,83.87804008,82.06577345,78.91347724,75.44581619,76.30954489,71.82819101,76.33489,77.45978692,78.02123389,76.79210907,76.84432281,75.60587493,75.20595033,80.80520306,81.88032343,79.18136909,79.04145631,81.2259689,83.22653464,82.99676743,80.56729788,81.33601103,80.11866505,80.2156731,81.61395468,76.28913265,72.60947563,72.04218606,70.58142632,71.38501045,68.33705663,70.16382075,72.37313743,71.30113401,72.42376691,72.88216575,74.87559259,72.06683756,75.68792181,75.45935528,76.21066466,75.78239745,74.51266789,74.86369883,78.35040696,77.64553027,77.90013751,81.8740428,79.21200069,79.7156063,81.14979153,82.4474626,80.81884561,81.01780732,79.76628424,80.68344222,81.94218017,82.40053983,83.8744524,81.34423506,84.6562102
Pakistan,General government final consumption expenditure (current US$),384922301.6,403401932,435111297.8,477740445.2,584208315.8,646157076.9,962830743.4,846913061.7,847963040.7,914741705.2,1017639647,1106677866,1115550198,730540054.9,862525252.5,1207070707,1448787879,1688282828,1930909091,2054444444,2377272727,2856161616,3177440758,3276062992,3765286435,3768205805,4070799752,4513952811,5967188835,6742668970,6056280092,6507832198,6277799076,6745651704,6286196775,7120805914,8006892968,7425548599,7005367591,6524154367,6632056052,5839488148,6539477103,7596295032,8364408546,8957437632,14325254024,15046557883,16582062945,17687758843,18276808420,20795183764,23535045215,25441249380,26300557775,29686863797,33272853256,36477292676,39151403846,34496977992,35417157735,37486678870
Pakistan,"Lead time to import, median case (days)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,1.59,,5,,3,,5,,8,,,
Pakistan,"Air transport, passengers carried",,,,,,,,,,,1335900,1085600,625200,805200,1047700,1451800,1947400,2303700,2656300,2773100,3029200,3096800,3328800,3466900,3641900,3839400,4127200,4434400,4889400,5009000,5180200,5197700,5680600,5647100,5663700,5342600,5375000,5882500,5414100,5850000,5293541,6011849,4141009,4522110,5097477,5364134,5714831,5439144,5605758,5303268,6588114,7940545.076,7973906.361,7833901.088,7670348.185,8467827,9628354,7260769,6880637,7420378.249,3711456.87,
Pakistan,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3,2.9,2.9,3.1,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2
Pakistan,CPIA debt policy rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3.5
Pakistan,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700000,,1632000000,1778600000,2365700000,154000000,,,,,,,29800000,904600000,297600000,1654700000,1120400000,1592800000,166000000,538300000,1401000000,350100000,,883340000,1688400000,6097650000,1182200000,2976610000,1951750000,250000000
Pakistan,Time required to start a business (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,19.5,16.5,16.5,,
Pakistan,Firms that spend on R&D (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,
Pakistan,"Cost to export, documentary compliance (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1429,168.1429,168.1429,118,118,118,,
Pakistan,"Human capital index (HCI), female, upper bound (scale 0-1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398,0.408970416,,0.414878577,
Pakistan,Interest payments (% of revenue),,,,,,,,,,,,,,,,11.48459384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Customs and other import duties (current LCU),,,,,,,,,,,,,,1554000000,2374000000,3730000000,4426000000,6074000000,8045000000,9844000000,12126000000,13570000000,14680000000,18110000000,21074000000,22881000000,28352000000,,38001000000,42362000000,,,,,,,,86094000000,74496000000,65292000000,61659000000,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Net incurrence of liabilities, total (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Domestic credit to private sector (% of GDP),11.02274,12.0098914,15.04896468,17.42109559,21.73565723,22.91128033,25.86064524,26.067912,25.60867976,25.55225036,25.44847228,25.11232305,28.77288607,26.29007882,20.2861456,19.34252539,22.21541223,23.40665652,22.2704073,24.8379037,23.44202512,24.03952609,24.70284644,26.37627028,24.21805994,27.78217839,29.78607745,27.64354675,26.36859647,24.91286075,24.15733291,22.23701744,23.49682388,24.39504513,23.82300646,24.2071212,24.69397544,24.64621515,25.11394294,25.47431764,20.13963826,19.8099353,19.61297408,22.31455889,26.1275927,26.12753736,26.84998832,27.84320979,28.73378017,22.72278659,21.41291755,18.12633374,16.94004448,16.11551863,15.58895291,15.38607432,14.68224913,15.31381293,16.63235111,15.68798581,15.03909396,
Pakistan,Claims on private sector (annual growth as % of broad money),,5.343353558,10.5294143,9.911273761,17.41535688,10.03395365,13.35959529,8.12187607,3.587200127,4.472366846,8.537628969,2.905248144,12.60572895,7.257104946,0.408083087,11.65116108,19.72426821,12.18817106,7.159218939,12.9443263,7.707670818,12.31042235,12.16122339,12.12651958,3.475196646,17.63624073,11.50266349,2.241315944,7.647410545,4.894774991,5.001599712,6.023440012,14.47748807,8.279081161,7.799206738,10.76884096,8.839997146,7.676239941,6.320070054,6.025008693,8.054129533,4.206542261,2.861050419,11.78455465,17.99926775,8.654182439,10.61852289,7.915552755,8.897938318,-0.98880474,2.701833671,1.657352944,0.944576229,2.051115663,2.702056285,2.291038016,3.979764368,3.847763503,5.874602197,1.757968803,1.229926325,
Pakistan,"Automated teller machines (ATMs) (per 100,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,1.16,1.87,2.72,3.39,3.9,4.28,4.72,5.29,6.29,7.27,8.45,9.45,10,10.45,10.84,11.14,
Pakistan,Aquaculture production (metric tons),1170,1270,1360,1470,1580,1700,1840,1980,2130,2300,2500,2700,2900,3100,3300,3600,3900,4200,4500,4800,5200,5600,6000,6500,8500,8500,8500,8500,6837,9750,10041,12795,12604,13389,14664,14848,13557,15464,17369,23076,12485,57632,66970,73047,76653,80621.96875,121826,130092,135098,138099,140101,141935,142832,148120,148381,151174,156430,157469,159083,,,
Pakistan,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",,,,,,,,,,,,8.002520479,5.875,6.242638398,4.289693593,4.404404404,4.29544264,3.891625616,4.041353383,3.308663474,3.414232826,2.246763138,1.405553651,1.73089484,1.693889897,1.973143327,2.078461938,1.726427623,2.204081633,1.822623074,1.679771265,1.505338701,1.443590146,1.336366221,1.371177842,1.110830598,1.044167067,0.921552816,0.929916081,0.994509479,0.864943727,0.896907216,0.804909951,0.792021121,0.497382199,0.359743041,0.372100388,0.340975044,0.302892625,0.236354236,0.213154689,0.18096818,0.245846681,0.281189877,0.283780834,,,,,,,
Pakistan,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27740,28110,29740,30560,33470,35810,36000,37140,37640,38990,39910,40340,41520,42690,44080,46380,47940,48040,50100,54370,53510,54510,53140,56510,57070,58250,60970,64620,65740,66670,,
Pakistan,CO2 emissions from solid fuel consumption (% of total),41.63212435,39.60470353,38.43351548,36.08635373,34.2708534,30.89774188,26.2312827,24.27332993,22.96175511,21.84013449,20.05424137,18.68743048,13.2894227,12.1522694,10.71734292,10.20214782,8.84714194,9.472259811,9.020763187,9.293873313,10.87478559,10.52126639,12.41785189,10.31753253,11.22614871,12.29692965,12.6872312,12.0350709,12.22047244,11.62846658,13.98325307,13.31575195,12.50462343,11.48734744,12.08547016,10.07948507,10.91297833,9.606784595,9.081081291,8.707964557,8.331549253,8.064387336,9.861111437,12.49750804,14.26004046,13.31838004,13.3637349,15.81277793,13.31273706,12.76400992,12.40239795,12.12926786,10.23188661,9.421485872,12.27264983,11.79295006,13.6692568,,,,,
Pakistan,Fossil fuel energy consumption (% of total),,,,,,,,,,,,35.60035215,35.29484536,35.84296179,37.46960005,38.08993393,36.52246853,37.67670013,37.77752443,39.32018011,40.31629656,42.57308007,44.10934932,44.97511817,44.76390315,46.27605156,46.6028536,49.66510439,50.60135007,52.02363764,52.68279885,52.30527133,53.54954133,54.90888337,55.00240608,55.84915936,57.01361919,57.15228034,56.93917328,58.66169495,58.57436279,58.13013279,57.64561976,58.02194753,59.82735442,60.08080078,60.92952138,62.47639073,61.63521395,61.03428807,60.27256849,59.6873876,59.48637101,59.2801424,61.58536145,,,,,,,
Pakistan,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.46,70.26535034,70.31060028,70.36153412,70.40487671,70.44299316,70.47821808,70.51290131,70.54946899,70.59054565,70.63886261,70.69711304,70.76802063,70.85427856,70.95861053,71.0827713,71.22473907,71.38154602,71.5502243,70.79000092,72.78310394,74.12769318,75.37969208,
Pakistan,"Debt service on external debt, total (TDS, current US$)",,,,,,,,,,,255757929.5,175566567.6,201762205.3,242388502.8,236747940.5,311068128.1,386427576.3,446168265.9,525404168.3,655193159.5,868739509.6,920633788,884640645.6,1344927954,1252984096,1428558335,1599188741,1810170196,1857869505,1856125417,1886412669,1964505173,2306942238,2384905398,3432886555,3207271873,3301456859,4105800079,2302762687,2944312093,2871481226,3001727425,2881003395,3069677955,4285749497,2467279689,2322583148,2669113235,3032598945,3471336841,4318802998,2980988056,4908167767,6939873181,4816687191,4109481679,4324892678,6775532278,6025682561,11001549748,9000273810,
Pakistan,"Net official flows from UN agencies, UNRWA (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",,,,,,,,,,,43534000,70502000,-8075000,-21968000,54153000,18230000,20096000,70557000,10294000,24132000,166515000,-17403000,444876000,-86379000,162222000,-194299000,38047000,140304000,-151116000,-10447000,-108349000,-7137000,619981000,660160000,-199965000,360745000,430211000,868630000,395306000,-402522000,-360850000,-530048000,-381896000,-460412000,-133082000,-349730000,-246922000,260793000,579204000,25940000,1734182000,,,-213520000,386465000,535814000,1928128000,4089175000,2474715000,1243928000,3245660000,
